domain,name,portrait_url,affiliation,id,label,gender,citations,h-index,co_author
social science,Gregory S. Pettit,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Cbl_6yUAAAAJ&citpid=2,Auburn University,Cbl_6yUAAAAJ,"['psychology', 'psychiatry', 'sociology']",male,38316,88,
social science,Craig A. Anderson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4NylLU4AAAAJ&citpid=3,Iowa State University,4NylLU4AAAAJ,"['Aggression', 'Violence', 'Social Psychology', 'Psychology', 'Media']",male,38283,89,
social science,James Bettman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=N49qsI0AAAAJ&citpid=2,"Professor of Business Administration, Duke University",N49qsI0AAAAJ,"['consumer research', 'psychology']",male,37788,67,
social science,Cynthia Bulik,https://scholar.google.co.uk/citations?view_op=medium_photo&user=N4vRCfYAAAAJ&citpid=2,University of North Carolina at Chapel Hill,N4vRCfYAAAAJ,"['eating disorders', 'psychiatry', 'psychology', 'health']",female,37548,103,
social science,John Van Reenen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=EhUkIPEAAAAJ&citpid=2,MIT Department of Economics and Sloan Management School,EhUkIPEAAAAJ,['economics'],male,37422,79,
social science,Paul J. Frick,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Tt9YfAoAAAAJ&citpid=3,Louisiana State University,Tt9YfAoAAAAJ,['Psychology'],male,37329,101,
social science,Michael Hughes,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gRFNDFwAAAAJ&citpid=2,"Professor of Sociology, Virginia Tech",gRFNDFwAAAAJ,"['Sociology', 'Race and Well-Being', 'Racial Identity', 'Mental Health', 'Racial Attitudes']",male,37182,44,
social science,John R. Crawford,https://scholar.google.co.uk/citations?view_op=medium_photo&user=vPQ6Qh4AAAAJ&citpid=2,"Professor of Psychology, University of Aberdeen",vPQ6Qh4AAAAJ,"['Psychology', 'Neuropsychology', 'Psychometrics', 'Clinical Psychology', 'Statistics']",male,37025,71,
social science,Judith A. Hall,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tEofPKAAAAAJ&citpid=2,"University Distinguished Professor of Psychology, Northeastern University",tEofPKAAAAAJ,"['psychology', 'social psychology', 'gender', 'nonverbal behavior', 'health psychology']",female,36822,84,
social science,lant pritchett,https://scholar.google.co.uk/citations?view_op=medium_photo&user=fNmF-wgAAAAJ&citpid=2,"Professor of the Practice of International Development, Harvard Kennedy School",fNmF-wgAAAAJ,['Economics'],male,36620,72,
social science,Dan Ariely,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Z1G9Lk4AAAAJ&citpid=2,"Professor of psychology and behavioral economics, Duke University",Z1G9Lk4AAAAJ,"['Psychology', 'decision making', 'behavioral economics']",male,36591,81,
social science,Andrew Whinston,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MFPuyXMAAAAJ&citpid=2,University of Texas at Austin,MFPuyXMAAAAJ,"['Computer Science', 'Information Systems', 'Economics']",male,36221,92,
social science,Tom Snijders,https://scholar.google.co.uk/citations?view_op=medium_photo&user=xqefLxQAAAAJ&citpid=2,University of Groningen; University of Oxford; COSTNET CA15109,xqefLxQAAAAJ,"['Statistics', 'social networks', 'multilevel analysis', 'sociology']",male,36004,70,
social science,Faeq Shammaa,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hkqVDNsAAAAJ&citpid=1,Prof of Law Middle East University,hkqVDNsAAAAJ,['Law'],male,35789,91,
social science,SP Kothari,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1YTXJkoAAAAJ&citpid=1,"Professor, MIT",1YTXJkoAAAAJ,"['Financial accounting', 'finance', 'economics']",male,35579,55,
social science,John H. Cochrane,https://scholar.google.co.uk/citations?view_op=medium_photo&user=82IZGgIAAAAJ&citpid=2,University of Chicago,82IZGgIAAAAJ,['Economics'],male,35509,58,
social science,Roy Thurik,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4SoEyrAAAAAJ&citpid=3,"Emeritus professor of Economics and Entrepreneurship, Montpellier Business School",4SoEyrAAAAAJ,"['Economics', 'Entrepreneurship']""",male,34609,86,
social science,Matthew Nock,https://scholar.google.co.uk/citations?view_op=medium_photo&user=iSj0dMcAAAAJ&citpid=5,Harvard University,iSj0dMcAAAAJ,"['suicide', 'self-injury', 'clinical psychology', 'psychology']",male,34435,76,
social science,Richard SJ Tol,https://scholar.google.co.uk/citations?view_op=medium_photo&user=AjZwhtwAAAAJ&citpid=2,"University of Sussex; Vrije Universiteit, Amsterdam; Tinbergen Institute; CESifo",AjZwhtwAAAAJ,"['Environmental Economics', 'Energy Economics', 'Economics', 'Climate Change', 'Scientometrics']",male,34275,97,
social science,Rubn G. Rumbaut,https://scholar.google.co.uk/citations?view_op=medium_photo&user=laF6r2QAAAAJ&citpid=6,"Distinguished Professor of Sociology, University of California, Irvine",laF6r2QAAAAJ,"['Immigration', 'race and ethnicity', 'transition to adulthood', 'inequality', 'sociology']",male,34208,67,
social science,Richard McNally,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tUAKtT8AAAAJ&citpid=2,"Harvard University, University of Illinois at Chicago, University of Health Sciences",tUAKtT8AAAAJ," ['clinical psychology', 'psychology', 'psychopathology', 'PTSD']""",male,34089,95,
social science,David Autor,https://scholar.google.co.uk/citations?view_op=medium_photo&user=cp-8uaAAAAAJ&citpid=5,"Professor of Economics, MIT",cp-8uaAAAAAJ,['Economics'],male,33275,57,
social science,E. Mark Cummings,https://scholar.google.co.uk/citations?view_op=medium_photo&user=09AIkJ0AAAAJ&citpid=3,"Professor of Psychology, University of Notre Dame",09AIkJ0AAAAJ,['Psychology'],male,33221,93,
social science,Neil Shephard,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ckGcuyUAAAAJ&citpid=2,"Professor of Economics & of Statistics, Harvard University",ckGcuyUAAAAJ,"['econometrics', 'statistics', 'economics', 'financial economics', 'financial econometrics']",male,33152,65,
social science,Jed Blore,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BhLLUUEAAAAJ&citpid=3,"Lecturer, The University of Washington",BhLLUUEAAAAJ,"['Global Health', 'Epidemiology', 'Knowledge Translation', 'Burden of Disease', 'Psychology']",male,33088,21,
social science,Kenneth Train,https://scholar.google.co.uk/citations?view_op=medium_photo&user=2bj9dJcAAAAJ&citpid=2,"Professor of Economics, University of California, Berkeley",2bj9dJcAAAAJ,['Economics'],male,33035,52,
social science,Frank Knight,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ei0Z4PoAAAAJ&citpid=2,University of Chicago,ei0Z4PoAAAAJ,['Economics'],male,32937,45,
social science,Gordon Hanson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nMtHiQsAAAAJ&citpid=4,UC San Diego,nMtHiQsAAAAJ,['Economics'],male,32868,73,
social science,Federico Carminati,https://scholar.google.co.uk/citations?view_op=medium_photo&user=SkypocUAAAAJ&citpid=2,CERN,SkypocUAAAAJ,"['Physics', 'computing', 'grid', 'psychophysics', 'psychology']",male,32391,77,
social science,Jeremy Bentham,https://scholar.google.co.uk/citations?view_op=medium_photo&user=T0x640sAAAAJ&citpid=3,UCL,T0x640sAAAAJ,"['Philosophy', 'Economics']",male,32058,61,
social science,Neil Shephard,https://scholar.google.co.uk/citations?view_op=medium_photo&user=e2Xowj0AAAAJ&citpid=1,"Frank B. Baird, Jr Professor of Science, Dept of Economics & Dept of Statistics, Harvard University",e2Xowj0AAAAJ,"['Econometrics', 'finance', 'economics', 'statistics', 'financial econometrics']",male,31988,65,
social science,Hyun Song Shin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Wozc0GgAAAAJ&citpid=3,"Economic Adviser and Head of Research, Bank for International Settlements",Wozc0GgAAAAJ,"['Economics', 'Financial Economics', 'International Finance', 'Corporate Finance', 'Macroeconomics']",male,31965,84,
social science,Andrew Weaver,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Ew3wnBcAAAAJ&citpid=2,University of Victoria,Ew3wnBcAAAAJ,"['climate', 'anthropology', 'oceanography', 'meteorology', 'education']",male,31509,75,
social science,Stephen Knack,https://scholar.google.co.uk/citations?view_op=medium_photo&user=y0uwkjAAAAAJ&citpid=3,"Development Research Group, The World Bank",y0uwkjAAAAAJ,"['Economics', 'Development', 'Governance', 'Aid']",male,31307,46,
social science,Wolff-Michael Roth,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_GvuzdsAAAAJ&citpid=5,"Lansdowne Professor, Applied Cognitive Science, University of Victoria",_GvuzdsAAAAJ,"['Education', 'anthropology', 'sociology', 'linguistics', 'psychology']",male,31110,93,
social science,Bruce Compas,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rMcwiX4AAAAJ&citpid=6,"Patricia and Rodes Hart Professor, Vanderbilt University",rMcwiX4AAAAJ,['Psychology'],male,31057,89,
social science,Emmanuel Saez,https://scholar.google.co.uk/citations?view_op=medium_photo&user=qZpr_CQAAAAJ&citpid=3,"Professor of Economics, UC Berkeley",qZpr_CQAAAAJ,"['Economics', 'Public Economics']",male,30341,68,
social science,Jennifer A. CHATMAN,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WuZVKKwAAAAJ&citpid=2,"Professor of Business Administration, University of California, Berkeley",WuZVKKwAAAAJ,"['organizational behavior', 'psychology']",female,29764,35,
social science,John Monahan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nkWHTS8AAAAJ&citpid=2,University of Virginia School of Law,nkWHTS8AAAAJ,"['psychology', 'sentencing', 'violence', 'law', 'risk']",male,29744,83,
social science,Irving Fisher,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UpKwSrsAAAAJ&citpid=2,Yale University,UpKwSrsAAAAJ,['Economics'],male,29227,50,
social science,PATRICK BOLTON,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wvl1mTMAAAAJ&citpid=2,"Professor of Economics, Columbia University",wvl1mTMAAAAJ,['Economics'],male,29190,59,
social science,Bruce E. Hansen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=FK5wEzkAAAAJ&citpid=2,"Professor of Economics, University of Wisconsin",FK5wEzkAAAAJ,"['econometrics', 'statistics', 'economics', 'time series']",male,29076,46,
social science,Donatella Della Porta,https://scholar.google.co.uk/citations?view_op=medium_photo&user=utI_trMAAAAJ&citpid=2,professor of political science Scuola normale superiore,utI_trMAAAAJ,"['sociology', 'political science', 'social movements', 'democracy']",female,28687,77,
social science,Arne L. Kalleberg,https://scholar.google.co.uk/citations?view_op=medium_photo&user=A3B90V8AAAAJ&citpid=3,"Kenan Distinguished Professor of Sociology, University of North Carolina",A3B90V8AAAAJ,"['Sociology', 'Work', 'Organizations', 'Stratification', 'Labor Markets']",male,28208,70,
social science,J. Edward Taylor,https://scholar.google.co.uk/citations?view_op=medium_photo&user=TtEy7eEAAAAJ&citpid=4,"Professor of Agricultural and Resource Economics, University of California, Davis",TtEy7eEAAAAJ,"['Economics', 'Agricultural Economics', 'Resource Economics', 'Development Economics', 'General Equilibrium']",male,28153,59,
social science,Adam Galinsky,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_KUMofAAAAAJ&citpid=2,"Columbia Business Schoool, Columbia University",_KUMofAAAAAJ,['Psychology'],male,27829,80,
social science,Hans-Peter Blossfeld,https://scholar.google.co.uk/citations?view_op=medium_photo&user=F0kCgy8AAAAJ&citpid=2,Soziologie University Bamberg & Prof. of Sociology European University Institute,F0kCgy8AAAAJ,"['sociology', 'family', 'social stratification', 'education', 'statistical methods']",male,27731,71,
social science,Tjalling Charles Koopmans,https://scholar.google.co.uk/citations?view_op=medium_photo&user=sUudZqAAAAAJ&citpid=2,Yale University,sUudZqAAAAAJ,['Economics'],male,27718,47,
social science,Charles R Nelson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=7Thi13kAAAAJ&citpid=2,"Professor Emeritus of Economics, University of Washington",7Thi13kAAAAJ,['Economics'],male,27410,48,
social science,Adam Wagstaff,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nW188XwAAAAJ&citpid=3,"Development Research Group, The World Bank",nW188XwAAAAJ,"['Health', 'economics']",male,27342,74,
social science,Mark Turner,https://scholar.google.co.uk/citations?view_op=medium_photo&user=CeXTcU8AAAAJ&citpid=3,"Institute Professor, Case Western Reserve University",CeXTcU8AAAAJ,"['Cognitive Science', 'Language', 'Decision', 'Marketing', 'Law']",male,26869,39,
social science,Thomas Reardon,https://scholar.google.co.uk/citations?view_op=medium_photo&user=duDs9F4AAAAJ&citpid=2,"Professor of Agricultural, Food, and Resource Economics, Michigan State University",duDs9F4AAAAJ,"['agricultural economics', 'food policy', 'development economics', 'poverty', 'economics']",male,26655,77,
social science,Jean Berko Gleason,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UwkHGGUAAAAJ&citpid=2,"Professsor Emerita of Psychology, Boston University",UwkHGGUAAAAJ,"['psychology', 'linguistics', 'psycholinguistics', 'child development', 'language development']",female,26635,40,
social science,Andrew Clark,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QCHO2zIAAAAJ&citpid=2,"Paris School of Economics - CNRS, France",QCHO2zIAAAAJ,"['Economics', 'Psychology', 'Subjective well-being', 'Happiness']",male,26231,53,
social science,Deborah Lupton,https://scholar.google.co.uk/citations?view_op=medium_photo&user=eUTSClMAAAAJ&citpid=9,"Centenary Research Professor, Faculty of Arts & Design, University of Canberra",eUTSClMAAAAJ,"['sociology', 'sociology of health and illness', 'digital sociology', 'media studies', 'digital health']",female,26186,70,
social science,Ludwig von Mises,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WwEfPsgAAAAJ&citpid=2,"University of Vienna (1919-1934), Institut Universitaire des Hautes tudes Internationales University",WwEfPsgAAAAJ,"['Economics',  'Liberalism', 'Philosophy',  'Sociologism']",male,26035,55,
social science,Richard Ebstein,https://scholar.google.co.uk/citations?view_op=medium_photo&user=H5vXTgYAAAAJ&citpid=2,Professor Psychology Deparment National University of Singapore,H5vXTgYAAAAJ,"['behavior', 'genetics', 'psychology', 'neuroeconomics', 'biological psychiatry']",male,26027,84,
social science,Christian Leuz,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UvpARJwAAAAJ&citpid=2,University of Chicago,UvpARJwAAAAJ,"['Finance', 'Accounting', 'Economics', 'International Accounting']",male,26015,41,
social science,David Zilberman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=DhU5JswAAAAJ&citpid=2,professor of agricultural and resource economics university of california berkeley,DhU5JswAAAAJ,"['economics', 'agricultural economics', 'environmental  economics', 'resource economics', 'water']",male,25928,74,
social science,Nick Bloom,https://scholar.google.co.uk/citations?view_op=medium_photo&user=fJy1tloAAAAJ&citpid=4,Stanford,fJy1tloAAAAJ,"['Economics', 'Labor economics', 'Macroeconomics', 'Productivity']",no face or blurred,25829,50,
social science,Ruth A. Baer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=uC9YZcQAAAAJ&citpid=2,"Professor of Psychology, University of Kentucky",uC9YZcQAAAAJ,['psychology'],female,25730,56,
social science,David Garland,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Ubz_PksAAAAJ&citpid=2,NYU,Ubz_PksAAAAJ,"['Punishment', 'criminology', 'law', 'social theory', 'welfare state']",male,25662,48,
social science,Robert Wilson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=2-JLOBwAAAAJ&citpid=1,"Adams Distinguished Professor of Management, Emeritus, Stanford University",2-JLOBwAAAAJ,"['Economics', 'Game Theory']",male,25556,51,
social science,Susan Gelman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=22HTHhYAAAAJ&citpid=2,"Heinz Werner Distinguished University Professor of Psychology, University of Michigan",22HTHhYAAAAJ,"['psychology', 'developmental']",female,25467,77,
social science,David J Storey,https://scholar.google.co.uk/citations?view_op=medium_photo&user=RfrJV5gAAAAJ&citpid=2,Professor of Enterprise,RfrJV5gAAAAJ,"['Business', 'Management', 'Economics', 'Entrepreneurship', 'Small Business']",male,25277,69,
